order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_x,name,city,membership,restaurant_name_y,cuisine,rating
8245,737,251,2023-11-17,1168.28,Grand Curry House Andhra,User_737,Bangalore,Gold,Restaurant_251,Chinese,3.9
8246,970,380,2023-09-11,1088.82,Classic Kitchen Family Restaurant,User_970,Bangalore,Regular,Restaurant_380,Italian,4.6
8247,1547,467,2023-05-29,1439.12,Sai Biryani South Indian,User_1547,Bangalore,Regular,Restaurant_467,Italian,3.3
8248,2537,346,2023-03-15,943.3,Amma Dhaba Non-Veg,User_2537,Hyderabad,Gold,Restaurant_346,Indian,4.5
8249,96,177,2023-01-07,841.44,Udupi Restaurant South Indian,User_96,Pune,Regular,Restaurant_177,Indian,3.9
8250,2238,88,2023-01-16,496.96,Ruchi Eatery North Indian,User_2238,Chennai,Gold,Restaurant_88,Indian,4.8
8251,2736,348,2023-07-21,1267.85,Royal Restaurant Andhra,User_2736,Chennai,Gold,Restaurant_348,Italian,3.0
8252,1229,303,2023-06-10,754.99,Swagath Foods Andhra,User_1229,Bangalore,Regular,Restaurant_303,Mexican,3.2
8253,1256,407,2023-08-24,1135.79,Grand Cafe Chinese,User_1256,Pune,Regular,Restaurant_407,Mexican,4.6
8254,769,92,2023-11-11,741.99,Amma Delights Pure Veg,User_769,Hyderabad,Regular,Restaurant_92,Mexican,4.9
8255,2637,418,2023-04-21,1136.51,Annapurna Foods Multicuisine,User_2637,Hyderabad,Regular,Restaurant_418,Chinese,3.3
8256,1529,102,2023-02-12,1101.93,Darbar Foods Andhra,User_1529,Bangalore,Regular,Restaurant_102,Italian,4.9
8257,2411,325,2023-08-10,1416.71,Sri Cafe North Indian,User_2411,Chennai,Gold,Restaurant_325,Italian,4.5
8258,1327,245,2023-09-15,1077.16,Classic Biryani North Indian,User_1327,Bangalore,Gold,Restaurant_245,Mexican,3.5
8259,1715,144,2023-07-27,859.03,Darbar Biryani Andhra,User_1715,Pune,Regular,Restaurant_144,Chinese,4.5
8260,668,161,2023-08-02,1129.08,Annapurna Biryani South Indian,User_668,Bangalore,Regular,Restaurant_161,Mexican,3.8
8261,1505,293,2023-12-04,155.57,Royal Eatery South Indian,User_1505,Pune,Gold,Restaurant_293,Italian,3.0
8262,2035,418,2023-01-27,1198.1,Annapurna Foods Multicuisine,User_2035,Pune,Regular,Restaurant_418,Chinese,3.3
8263,1283,285,2023-08-24,755.98,Ruchi Eatery North Indian,User_1283,Hyderabad,Regular,Restaurant_285,Mexican,4.8
8264,2731,470,2023-02-15,660.19,Darbar Foods Multicuisine,User_2731,Pune,Gold,Restaurant_470,Italian,3.6
8265,634,306,2023-12-03,718.47,Grand Dhaba Non-Veg,User_634,Hyderabad,Regular,Restaurant_306,Chinese,4.8
8266,332,151,2023-01-04,264.59,Annapurna Cafe Multicuisine,User_332,Bangalore,Regular,Restaurant_151,Chinese,3.8
8267,214,100,2023-05-04,1480.35,Spice Delights Family Restaurant,User_214,Bangalore,Regular,Restaurant_100,Indian,3.3
8268,82,242,2023-10-07,980.2,Classic Dhaba Punjabi,User_82,Hyderabad,Regular,Restaurant_242,Mexican,4.0
8269,2824,379,2023-09-30,1493.38,New Dhaba South Indian,User_2824,Bangalore,Regular,Restaurant_379,Mexican,4.1
8270,1411,55,2023-09-09,1496.85,Darbar Restaurant Multicuisine,User_1411,Chennai,Regular,Restaurant_55,Indian,3.5
8271,2104,174,2023-04-26,1257.67,Amma Biryani North Indian,User_2104,Bangalore,Gold,Restaurant_174,Mexican,3.1
8272,2163,481,2023-09-26,166.81,Sai Restaurant Non-Veg,User_2163,Bangalore,Gold,Restaurant_481,Indian,4.2
8273,352,118,2023-03-24,592.82,Amma Mess Pure Veg,User_352,Chennai,Gold,Restaurant_118,Mexican,3.8
8274,2376,79,2023-12-25,730.86,Amma Restaurant Family Restaurant,User_2376,Hyderabad,Regular,Restaurant_79,Mexican,4.9
8275,2859,296,2023-06-27,143.62,Grand Restaurant Multicuisine,User_2859,Hyderabad,Regular,Restaurant_296,Italian,3.8
8276,2929,226,2023-07-12,947.18,Darbar Curry House Andhra,User_2929,Bangalore,Regular,Restaurant_226,Indian,3.2
8277,1635,73,2023-02-24,252.38,Spice Mess Andhra,User_1635,Bangalore,Gold,Restaurant_73,Mexican,3.1
8278,329,122,2023-02-19,1375.28,Amma Eatery Non-Veg,User_329,Hyderabad,Regular,Restaurant_122,Indian,3.9
8279,2721,315,2023-03-12,1293.65,Swagath Curry House Chinese,User_2721,Hyderabad,Gold,Restaurant_315,Mexican,4.7
8280,2307,402,2023-03-25,254.43,Sai Restaurant Andhra,User_2307,Pune,Gold,Restaurant_402,Mexican,3.3
8281,427,238,2023-08-25,627.32,New Foods South Indian,User_427,Pune,Gold,Restaurant_238,Chinese,4.7
8282,129,297,2023-05-29,426.52,Grand Tiffins Andhra,User_129,Pune,Gold,Restaurant_297,Italian,4.8
8283,2474,255,2023-01-26,1293.82,Hotel Tiffins Punjabi,User_2474,Chennai,Gold,Restaurant_255,Mexican,3.1
8284,1436,11,2023-05-27,241.89,Taste of Kitchen Family Restaurant,User_1436,Bangalore,Regular,Restaurant_11,Chinese,4.9
8285,339,301,2023-12-11,590.97,Classic Tiffins North Indian,User_339,Pune,Regular,Restaurant_301,Italian,4.8
8286,1339,252,2024-01-01,692.07,New Eatery South Indian,User_1339,Chennai,Regular,Restaurant_252,Indian,3.7
8287,1678,29,2023-04-11,788.98,Spice Kitchen Pure Veg,User_1678,Pune,Gold,Restaurant_29,Italian,3.0
8288,1591,188,2023-08-22,137.75,Swagath Mess Multicuisine,User_1591,Hyderabad,Gold,Restaurant_188,Chinese,4.6
8289,2631,408,2023-09-15,363.95,Darbar Eatery Family Restaurant,User_2631,Bangalore,Regular,Restaurant_408,Mexican,3.0
8290,2672,95,2023-07-19,1342.51,Classic Biryani North Indian,User_2672,Pune,Regular,Restaurant_95,Indian,3.7
8291,2047,138,2023-03-24,1134.37,Classic Mess Punjabi,User_2047,Hyderabad,Gold,Restaurant_138,Indian,4.8
8292,2531,456,2023-11-23,1042.04,Hotel Dhaba Chinese,User_2531,Hyderabad,Gold,Restaurant_456,Chinese,4.2
8293,2178,362,2023-04-29,962.66,Grand Mess Multicuisine,User_2178,Pune,Gold,Restaurant_362,Indian,4.1
8294,1960,149,2023-05-11,977.73,Amma Restaurant South Indian,User_1960,Chennai,Gold,Restaurant_149,Mexican,3.6
8295,1476,419,2023-08-16,742.25,Darbar Delights Andhra,User_1476,Pune,Gold,Restaurant_419,Chinese,3.6
8296,1052,324,2023-08-17,939.85,Grand Delights Multicuisine,User_1052,Pune,Regular,Restaurant_324,Mexican,4.5
8297,487,347,2023-11-27,539.36,Amma Delights Chinese,User_487,Hyderabad,Regular,Restaurant_347,Chinese,4.8
8298,2505,163,2023-05-25,398.41,Spice Delights Multicuisine,User_2505,Bangalore,Gold,Restaurant_163,Italian,4.2
8299,627,252,2023-03-30,202.63,New Eatery South Indian,User_627,Pune,Regular,Restaurant_252,Indian,3.7
8300,852,411,2023-08-26,229.89,Swagath Delights Family Restaurant,User_852,Bangalore,Gold,Restaurant_411,Indian,4.3
8301,735,176,2023-05-23,830.41,Classic Delights North Indian,User_735,Bangalore,Gold,Restaurant_176,Italian,4.0
8302,1905,478,2023-08-16,1327.7,New Tiffins Pure Veg,User_1905,Bangalore,Gold,Restaurant_478,Chinese,3.1
8303,1563,235,2023-10-29,1152.96,Amma Delights Family Restaurant,User_1563,Chennai,Regular,Restaurant_235,Italian,4.5
8304,1134,421,2023-04-18,300.05,Ruchi Foods Chinese,User_1134,Bangalore,Gold,Restaurant_421,Indian,3.0
8305,996,129,2023-01-12,801.07,New Cafe North Indian,User_996,Chennai,Gold,Restaurant_129,Indian,4.1
8306,2387,462,2023-07-07,1151.7,Grand Curry House Family Restaurant,User_2387,Pune,Regular,Restaurant_462,Italian,3.1
8307,2007,446,2023-04-17,278.61,Annapurna Cafe Andhra,User_2007,Chennai,Regular,Restaurant_446,Indian,4.9
8308,1819,97,2023-04-21,430.17,Annapurna Delights Andhra,User_1819,Bangalore,Gold,Restaurant_97,Mexican,3.7
8309,800,453,2023-12-30,1087.4,Annapurna Foods Punjabi,User_800,Pune,Regular,Restaurant_453,Chinese,3.7
8310,2104,226,2023-06-06,393.36,Darbar Curry House Andhra,User_2104,Bangalore,Gold,Restaurant_226,Indian,3.2
8311,1081,486,2023-03-27,311.38,Udupi Mess Andhra,User_1081,Hyderabad,Gold,Restaurant_486,Italian,4.1
8312,2895,46,2023-08-03,1296.17,Udupi Delights Family Restaurant,User_2895,Chennai,Gold,Restaurant_46,Chinese,3.6
8313,128,227,2023-01-14,985.5,Udupi Curry House Chinese,User_128,Hyderabad,Regular,Restaurant_227,Italian,3.5
8314,951,371,2023-02-19,1343.44,Sai Dhaba Family Restaurant,User_951,Chennai,Gold,Restaurant_371,Chinese,3.1
8315,2332,289,2023-07-10,604.27,Sri Biryani Punjabi,User_2332,Hyderabad,Regular,Restaurant_289,Italian,4.8
8316,1703,21,2023-12-31,393.93,Grand Biryani Family Restaurant,User_1703,Pune,Gold,Restaurant_21,Indian,3.5
8317,838,123,2023-05-23,595.71,Grand Restaurant Non-Veg,User_838,Bangalore,Gold,Restaurant_123,Chinese,4.2
8318,2589,330,2023-09-09,1449.93,Udupi Eatery Multicuisine,User_2589,Bangalore,Gold,Restaurant_330,Italian,3.9
8319,1086,306,2023-06-05,584.29,Grand Dhaba Non-Veg,User_1086,Bangalore,Gold,Restaurant_306,Chinese,4.8
8320,2561,21,2023-03-27,440.22,Grand Biryani Family Restaurant,User_2561,Hyderabad,Regular,Restaurant_21,Indian,3.5
8321,856,32,2023-06-11,1414.53,Udupi Eatery North Indian,User_856,Pune,Regular,Restaurant_32,Italian,3.2
8322,2697,431,2023-01-07,234.25,Udupi Tiffins Punjabi,User_2697,Bangalore,Gold,Restaurant_431,Mexican,4.6
8323,2622,115,2023-06-30,355.68,Annapurna Eatery Non-Veg,User_2622,Pune,Regular,Restaurant_115,Chinese,3.3
8324,1539,440,2023-12-29,1335.03,Annapurna Kitchen North Indian,User_1539,Hyderabad,Regular,Restaurant_440,Mexican,3.8
8325,1257,399,2023-10-22,1206.57,Swagath Cafe Multicuisine,User_1257,Bangalore,Gold,Restaurant_399,Chinese,3.2
8326,2523,408,2023-02-18,144.04,Darbar Eatery Family Restaurant,User_2523,Pune,Gold,Restaurant_408,Mexican,3.0
8327,1374,281,2023-02-15,999.33,Swagath Cafe Non-Veg,User_1374,Chennai,Regular,Restaurant_281,Italian,3.8
8328,2417,127,2023-12-23,1165.2,Hotel Eatery Family Restaurant,User_2417,Chennai,Regular,Restaurant_127,Chinese,5.0
8329,640,213,2023-05-05,170.16,Amma Dhaba Punjabi,User_640,Hyderabad,Regular,Restaurant_213,Indian,3.7
8330,824,21,2023-10-20,143.12,Grand Biryani Family Restaurant,User_824,Hyderabad,Regular,Restaurant_21,Indian,3.5
8331,269,41,2023-12-10,499.63,Classic Delights Pure Veg,User_269,Bangalore,Gold,Restaurant_41,Mexican,3.7
8332,1379,336,2023-10-19,785.49,Sai Foods Andhra,User_1379,Chennai,Regular,Restaurant_336,Mexican,4.9
8333,2462,406,2023-08-20,1203.85,Spice Foods Non-Veg,User_2462,Chennai,Gold,Restaurant_406,Chinese,4.5
8334,2615,255,2023-01-20,1101.06,Hotel Tiffins Punjabi,User_2615,Bangalore,Regular,Restaurant_255,Mexican,3.1
8335,1893,248,2023-05-06,311.26,Sri Kitchen Punjabi,User_1893,Hyderabad,Regular,Restaurant_248,Italian,3.0
8336,1007,383,2023-01-31,529.26,Amma Biryani North Indian,User_1007,Bangalore,Gold,Restaurant_383,Indian,3.1
8337,1282,325,2023-11-12,1477.34,Sri Cafe North Indian,User_1282,Chennai,Regular,Restaurant_325,Italian,4.5
8338,1330,369,2023-08-28,1250.46,Amma Foods Chinese,User_1330,Chennai,Gold,Restaurant_369,Italian,3.0
8339,1881,366,2023-10-19,824.37,Swagath Mess Chinese,User_1881,Hyderabad,Gold,Restaurant_366,Indian,4.5
8340,65,290,2023-07-26,1449.87,Taste of Kitchen Chinese,User_65,Pune,Regular,Restaurant_290,Chinese,4.9
8341,1306,462,2023-06-26,1236.66,Grand Curry House Family Restaurant,User_1306,Chennai,Gold,Restaurant_462,Italian,3.1
8342,1379,62,2023-05-22,1097.99,Spice Delights Andhra,User_1379,Chennai,Regular,Restaurant_62,Indian,3.1
8343,1990,33,2023-10-17,1494.17,Amma Foods Non-Veg,User_1990,Chennai,Regular,Restaurant_33,Italian,4.2
8344,1982,259,2023-05-23,806.2,Amma Curry House Family Restaurant,User_1982,Chennai,Gold,Restaurant_259,Mexican,3.7
8345,2040,92,2023-01-21,946.2,Amma Delights Pure Veg,User_2040,Chennai,Regular,Restaurant_92,Mexican,4.9
8346,2743,325,2023-06-12,458.16,Sri Cafe North Indian,User_2743,Hyderabad,Regular,Restaurant_325,Italian,4.5
8347,2326,423,2023-11-25,1450.34,Royal Tiffins Multicuisine,User_2326,Hyderabad,Gold,Restaurant_423,Indian,3.2
8348,1091,157,2023-04-25,1240.94,Sai Restaurant Family Restaurant,User_1091,Pune,Gold,Restaurant_157,Italian,4.5
8349,218,221,2023-06-18,1370.06,New Mess Non-Veg,User_218,Hyderabad,Regular,Restaurant_221,Chinese,3.7
8350,702,356,2023-04-03,967.5,Hotel Foods Multicuisine,User_702,Pune,Regular,Restaurant_356,Indian,4.2
8351,691,77,2023-02-02,541.36,Sri Mess Punjabi,User_691,Chennai,Gold,Restaurant_77,Mexican,4.4
8352,963,45,2023-04-02,1367.96,Annapurna Restaurant Punjabi,User_963,Chennai,Gold,Restaurant_45,Mexican,3.0
8353,2316,127,2023-03-16,131.48,Hotel Eatery Family Restaurant,User_2316,Hyderabad,Regular,Restaurant_127,Chinese,5.0
8354,2680,194,2023-06-24,352.91,New Dhaba Family Restaurant,User_2680,Bangalore,Gold,Restaurant_194,Chinese,3.8
8355,1653,438,2023-06-13,501.28,Grand Biryani Pure Veg,User_1653,Bangalore,Gold,Restaurant_438,Italian,3.2
8356,1340,47,2023-10-16,454.47,Ruchi Cafe Punjabi,User_1340,Bangalore,Gold,Restaurant_47,Indian,3.4
8357,2106,416,2023-01-03,347.59,Amma Cafe Pure Veg,User_2106,Bangalore,Regular,Restaurant_416,Chinese,4.6
8358,2290,458,2023-06-18,1358.58,Swagath Mess Pure Veg,User_2290,Hyderabad,Gold,Restaurant_458,Italian,4.8
8359,1727,39,2023-07-21,1434.34,Ruchi Delights South Indian,User_1727,Bangalore,Regular,Restaurant_39,Indian,4.8
8360,2482,440,2023-05-27,1006.31,Annapurna Kitchen North Indian,User_2482,Chennai,Regular,Restaurant_440,Mexican,3.8
8361,1707,196,2023-11-23,1102.82,Hotel Curry House Chinese,User_1707,Chennai,Gold,Restaurant_196,Italian,5.0
8362,789,492,2023-01-31,1254.78,Swagath Kitchen North Indian,User_789,Pune,Regular,Restaurant_492,Italian,4.0
8363,2986,234,2023-08-17,716.28,Swagath Kitchen North Indian,User_2986,Hyderabad,Regular,Restaurant_234,Chinese,3.7
8364,304,356,2023-02-04,1233.19,Hotel Foods Multicuisine,User_304,Pune,Regular,Restaurant_356,Indian,4.2
8365,1267,27,2023-10-25,211.42,Darbar Dhaba Pure Veg,User_1267,Bangalore,Gold,Restaurant_27,Italian,4.4
8366,2601,142,2023-02-01,1038.65,Ruchi Eatery Family Restaurant,User_2601,Bangalore,Gold,Restaurant_142,Indian,4.6
8367,1723,420,2023-03-10,648.2,Ruchi Tiffins Chinese,User_1723,Chennai,Gold,Restaurant_420,Italian,4.0
8368,2543,397,2023-08-04,497.8,Amma Foods Family Restaurant,User_2543,Pune,Regular,Restaurant_397,Indian,4.8
8369,2108,15,2023-09-22,129.34,Classic Cafe Multicuisine,User_2108,Chennai,Gold,Restaurant_15,Chinese,4.6
8370,1382,216,2023-03-28,936.82,Classic Delights Non-Veg,User_1382,Bangalore,Regular,Restaurant_216,Italian,3.1
8371,1953,68,2023-05-31,856.7,Taste of Biryani Andhra,User_1953,Chennai,Gold,Restaurant_68,Italian,4.1
8372,2369,290,2023-05-29,1191.86,Taste of Kitchen Chinese,User_2369,Chennai,Gold,Restaurant_290,Chinese,4.9
8373,2487,265,2023-07-21,1324.18,Udupi Curry House Andhra,User_2487,Hyderabad,Gold,Restaurant_265,Chinese,4.2
8374,1656,376,2023-08-13,418.99,Amma Cafe Non-Veg,User_1656,Hyderabad,Regular,Restaurant_376,Indian,3.4
8375,1104,496,2023-02-19,1136.58,Swagath Eatery Multicuisine,User_1104,Bangalore,Regular,Restaurant_496,Indian,3.1
8376,1795,25,2023-12-04,766.31,Swagath Cafe Punjabi,User_1795,Chennai,Regular,Restaurant_25,Chinese,3.7
8377,1653,150,2023-05-19,1146.71,Sri Cafe Non-Veg,User_1653,Bangalore,Gold,Restaurant_150,Indian,4.2
8378,1398,33,2023-10-24,1476.74,Amma Foods Non-Veg,User_1398,Chennai,Regular,Restaurant_33,Italian,4.2
8379,585,481,2023-03-27,1251.68,Sai Restaurant Non-Veg,User_585,Chennai,Regular,Restaurant_481,Indian,4.2
8380,2409,169,2023-12-02,1467.88,Ruchi Curry House Pure Veg,User_2409,Chennai,Regular,Restaurant_169,Italian,4.2
8381,1108,286,2023-02-27,704.69,Spice Mess Andhra,User_1108,Pune,Gold,Restaurant_286,Italian,5.0
8382,456,103,2023-07-05,1198.29,Darbar Restaurant North Indian,User_456,Pune,Regular,Restaurant_103,Mexican,4.9
8383,1947,267,2023-11-23,754.27,Darbar Cafe Punjabi,User_1947,Bangalore,Regular,Restaurant_267,Chinese,4.2
8384,2127,217,2023-04-13,262.91,Royal Eatery Family Restaurant,User_2127,Pune,Gold,Restaurant_217,Indian,4.8
8385,556,433,2023-07-13,757.59,Sai Mess Multicuisine,User_556,Chennai,Regular,Restaurant_433,Italian,3.2
8386,953,28,2023-02-26,859.89,Swagath Delights Multicuisine,User_953,Bangalore,Gold,Restaurant_28,Chinese,3.6
8387,532,305,2023-03-26,508.29,Udupi Delights Multicuisine,User_532,Hyderabad,Gold,Restaurant_305,Indian,4.6
8388,2355,258,2023-11-22,570.11,Spice Curry House Chinese,User_2355,Pune,Regular,Restaurant_258,Indian,3.0
8389,2651,195,2023-01-16,393.12,Taste of Delights Multicuisine,User_2651,Pune,Gold,Restaurant_195,Indian,3.4
8390,334,370,2023-07-29,862.32,Swagath Cafe Multicuisine,User_334,Chennai,Gold,Restaurant_370,Chinese,4.4
8391,1581,168,2023-09-21,377.16,Ruchi Foods Family Restaurant,User_1581,Bangalore,Gold,Restaurant_168,Indian,3.7
8392,838,150,2023-05-13,397.14,Sri Cafe Non-Veg,User_838,Bangalore,Gold,Restaurant_150,Indian,4.2
8393,1635,216,2023-03-30,454.28,Classic Delights Non-Veg,User_1635,Bangalore,Gold,Restaurant_216,Italian,3.1
8394,2563,57,2023-07-20,534.14,Spice Mess Punjabi,User_2563,Hyderabad,Regular,Restaurant_57,Mexican,4.4
8395,548,347,2023-10-06,1331.39,Amma Delights Chinese,User_548,Chennai,Regular,Restaurant_347,Chinese,4.8
8396,1130,268,2023-07-30,129.68,Annapurna Biryani Multicuisine,User_1130,Chennai,Gold,Restaurant_268,Indian,3.8
8397,2356,128,2023-02-18,1036.01,Swagath Kitchen South Indian,User_2356,Hyderabad,Regular,Restaurant_128,Indian,4.5
8398,1060,342,2023-10-23,595.75,Ruchi Cafe Chinese,User_1060,Chennai,Gold,Restaurant_342,Mexican,4.1
8399,319,347,2023-03-13,629.37,Amma Delights Chinese,User_319,Bangalore,Gold,Restaurant_347,Chinese,4.8
8400,2219,374,2023-12-11,1390.04,Annapurna Curry House Multicuisine,User_2219,Pune,Regular,Restaurant_374,Mexican,3.6
8401,1750,183,2023-08-26,348.55,Taste of Biryani Non-Veg,User_1750,Pune,Gold,Restaurant_183,Chinese,3.7
8402,48,447,2023-11-13,531.12,Amma Biryani South Indian,User_48,Chennai,Gold,Restaurant_447,Chinese,3.2
8403,2924,474,2023-07-28,397.32,Annapurna Tiffins Pure Veg,User_2924,Hyderabad,Gold,Restaurant_474,Mexican,3.5
8404,2089,227,2023-10-08,1476.09,Udupi Curry House Chinese,User_2089,Hyderabad,Gold,Restaurant_227,Italian,3.5
8405,1236,347,2023-06-20,295.54,Amma Delights Chinese,User_1236,Chennai,Regular,Restaurant_347,Chinese,4.8
8406,289,484,2023-01-13,1100.68,Taste of Biryani Punjabi,User_289,Pune,Regular,Restaurant_484,Mexican,4.2
8407,1064,235,2023-04-16,362.39,Amma Delights Family Restaurant,User_1064,Pune,Regular,Restaurant_235,Italian,4.5
8408,514,278,2023-01-14,163.17,Swagath Mess Non-Veg,User_514,Bangalore,Gold,Restaurant_278,Indian,3.5
8409,2557,385,2023-03-30,424.71,Ruchi Mess Multicuisine,User_2557,Chennai,Gold,Restaurant_385,Chinese,4.4
8410,1275,500,2023-01-03,477.06,Grand Eatery Family Restaurant,User_1275,Chennai,Gold,Restaurant_500,Chinese,3.2
8411,1201,82,2023-10-06,121.73,Udupi Kitchen Pure Veg,User_1201,Bangalore,Gold,Restaurant_82,Chinese,3.3
8412,2665,92,2023-05-13,1146.09,Amma Delights Pure Veg,User_2665,Chennai,Gold,Restaurant_92,Mexican,4.9
8413,2483,419,2023-06-28,558.46,Darbar Delights Andhra,User_2483,Pune,Gold,Restaurant_419,Chinese,3.6
8414,1153,27,2023-09-10,1393.18,Darbar Dhaba Pure Veg,User_1153,Hyderabad,Gold,Restaurant_27,Italian,4.4
8415,2286,478,2023-08-24,1337.09,New Tiffins Pure Veg,User_2286,Chennai,Regular,Restaurant_478,Chinese,3.1
8416,2629,136,2023-05-27,563.24,Hotel Cafe South Indian,User_2629,Bangalore,Regular,Restaurant_136,Indian,3.6
8417,208,469,2023-01-28,1169.35,Annapurna Foods Family Restaurant,User_208,Bangalore,Regular,Restaurant_469,Italian,3.3
8418,447,231,2023-01-09,888.22,New Dhaba Punjabi,User_447,Hyderabad,Regular,Restaurant_231,Indian,4.1
8419,2438,150,2023-03-31,991.82,Sri Cafe Non-Veg,User_2438,Pune,Gold,Restaurant_150,Indian,4.2
8420,416,4,2023-06-20,1293.27,Annapurna Curry House Pure Veg,User_416,Hyderabad,Regular,Restaurant_4,Chinese,4.1
8421,94,320,2023-08-20,240.36,Hotel Cafe Multicuisine,User_94,Chennai,Regular,Restaurant_320,Italian,4.1
8422,437,441,2023-08-26,350.82,Darbar Curry House Family Restaurant,User_437,Bangalore,Gold,Restaurant_441,Indian,3.4
8423,360,68,2023-02-12,1110.28,Taste of Biryani Andhra,User_360,Pune,Regular,Restaurant_68,Italian,4.1
8424,184,30,2023-12-25,343.44,Spice Tiffins Non-Veg,User_184,Chennai,Regular,Restaurant_30,Mexican,4.6
8425,2326,232,2023-12-10,1467.32,New Dhaba Family Restaurant,User_2326,Hyderabad,Gold,Restaurant_232,Mexican,4.0
8426,2344,493,2023-10-15,1346.96,Darbar Restaurant Multicuisine,User_2344,Hyderabad,Regular,Restaurant_493,Mexican,4.2
8427,340,407,2023-05-26,276.34,Grand Cafe Chinese,User_340,Chennai,Regular,Restaurant_407,Mexican,4.6
8428,2220,5,2023-10-05,142.5,Udupi Foods South Indian,User_2220,Bangalore,Regular,Restaurant_5,Chinese,4.8
8429,176,356,2023-09-28,929.12,Hotel Foods Multicuisine,User_176,Hyderabad,Gold,Restaurant_356,Indian,4.2
8430,55,463,2023-07-05,327.95,Hotel Delights Chinese,User_55,Bangalore,Regular,Restaurant_463,Chinese,3.2
8431,209,212,2023-04-01,266.23,Sai Delights North Indian,User_209,Pune,Regular,Restaurant_212,Indian,3.2
8432,2418,203,2023-07-23,1171.12,New Kitchen Pure Veg,User_2418,Bangalore,Regular,Restaurant_203,Chinese,3.8
8433,1128,328,2023-10-18,322.48,Ruchi Curry House Andhra,User_1128,Pune,Gold,Restaurant_328,Mexican,4.6
8434,330,279,2023-10-16,1103.39,Sri Tiffins Andhra,User_330,Chennai,Regular,Restaurant_279,Italian,4.9
8435,2091,432,2023-07-08,792.92,Hotel Eatery Pure Veg,User_2091,Chennai,Gold,Restaurant_432,Mexican,5.0
8436,2498,225,2023-08-16,661.78,Darbar Tiffins Chinese,User_2498,Bangalore,Regular,Restaurant_225,Italian,4.2
8437,2624,363,2023-10-06,851.8,Annapurna Mess Pure Veg,User_2624,Hyderabad,Regular,Restaurant_363,Italian,4.9
8438,2196,245,2023-03-17,758.29,Classic Biryani North Indian,User_2196,Hyderabad,Gold,Restaurant_245,Mexican,3.5
8439,131,40,2023-08-28,450.5,Royal Curry House Non-Veg,User_131,Chennai,Gold,Restaurant_40,Indian,4.6
8440,1865,267,2023-05-11,355.24,Darbar Cafe Punjabi,User_1865,Chennai,Regular,Restaurant_267,Chinese,4.2
8441,1381,243,2023-03-22,190.92,Grand Tiffins South Indian,User_1381,Bangalore,Regular,Restaurant_243,Chinese,4.8
8442,1459,84,2023-09-27,1029.45,Grand Mess Chinese,User_1459,Hyderabad,Gold,Restaurant_84,Chinese,3.2
8443,1761,262,2023-12-07,879.83,Hotel Cafe Punjabi,User_1761,Bangalore,Gold,Restaurant_262,Chinese,4.9
8444,174,286,2023-07-14,1174.96,Spice Mess Andhra,User_174,Pune,Gold,Restaurant_286,Italian,5.0
8445,1954,212,2023-07-14,235.52,Sai Delights North Indian,User_1954,Hyderabad,Gold,Restaurant_212,Indian,3.2
8446,70,351,2023-09-26,327.66,Spice Dhaba Non-Veg,User_70,Bangalore,Gold,Restaurant_351,Mexican,4.2
8447,1518,380,2023-12-17,1388.05,Classic Kitchen Family Restaurant,User_1518,Chennai,Gold,Restaurant_380,Italian,4.6
8448,1117,449,2023-08-04,1195.46,Sai Restaurant South Indian,User_1117,Hyderabad,Regular,Restaurant_449,Indian,4.5
8449,98,113,2023-02-12,384.54,Darbar Biryani Pure Veg,User_98,Pune,Regular,Restaurant_113,Chinese,5.0
8450,2400,442,2023-09-22,593.41,Sai Eatery Andhra,User_2400,Pune,Regular,Restaurant_442,Italian,3.7
8451,808,300,2023-02-25,1379.16,Ruchi Mess Punjabi,User_808,Bangalore,Gold,Restaurant_300,Italian,4.1
8452,9,247,2023-07-26,351.79,Hotel Mess Punjabi,User_9,Bangalore,Gold,Restaurant_247,Mexican,3.2
8453,1791,426,2023-05-02,1249.88,Royal Foods Non-Veg,User_1791,Hyderabad,Gold,Restaurant_426,Chinese,3.5
8454,577,97,2023-05-07,555.87,Annapurna Delights Andhra,User_577,Chennai,Gold,Restaurant_97,Mexican,3.7
8455,1185,326,2023-08-04,1032.97,Classic Mess Punjabi,User_1185,Bangalore,Gold,Restaurant_326,Italian,4.8
8456,2320,12,2023-10-15,152.59,Royal Foods Multicuisine,User_2320,Hyderabad,Gold,Restaurant_12,Mexican,3.4
8457,1269,300,2023-09-16,241.65,Ruchi Mess Punjabi,User_1269,Bangalore,Gold,Restaurant_300,Italian,4.1
8458,811,385,2023-08-12,998.78,Ruchi Mess Multicuisine,User_811,Pune,Gold,Restaurant_385,Chinese,4.4
8459,1518,494,2023-02-19,625.26,Hotel Restaurant North Indian,User_1518,Chennai,Gold,Restaurant_494,Mexican,4.3
8460,848,397,2023-06-15,378.34,Amma Foods Family Restaurant,User_848,Pune,Regular,Restaurant_397,Indian,4.8
8461,1958,416,2023-07-21,536.93,Amma Cafe Pure Veg,User_1958,Chennai,Regular,Restaurant_416,Chinese,4.6
8462,1932,41,2023-09-18,792.38,Classic Delights Pure Veg,User_1932,Bangalore,Regular,Restaurant_41,Mexican,3.7
8463,571,28,2023-09-21,1129.53,Swagath Delights Multicuisine,User_571,Pune,Regular,Restaurant_28,Chinese,3.6
